Simulation Time,Output Voltage,Cart Position,Pendulum Angle,Virtual Measurement
38.39600,-0.28661,0.03717,0.02915,0.02551
38.40600,0.17830,0.03547,0.02761,0.02442
38.41600,0.00177,0.03381,0.02608,0.02338
38.42600,-0.83870,0.03226,0.02454,0.02244
38.43600,-0.98344,0.03071,0.02301,0.02151
38.44600,-2.10835,0.02924,0.02148,0.02065
38.45600,-1.85135,0.02767,0.01994,0.01969
38.46600,-1.68579,0.02605,0.01841,0.01869
38.48600,-1.71927,0.02267,0.01534,0.01653
38.49600,-1.66912,0.02092,0.01381,0.01539
38.50600,-1.01658,0.01923,0.01227,0.01433
38.51600,-0.98603,0.01748,0.01074,0.01319
38.52600,-1.41708,0.01580,0.00920,0.01212
38.53600,-0.78140,0.01421,0.00767,0.01114
38.54600,-0.10261,0.01271,0.00614,0.01025
38.55600,-0.64177,0.01125,0.00614,0.00880
38.56600,-0.23870,0.00984,0.00460,0.00800
38.57600,-0.47580,0.00857,0.00460,0.00673
38.58600,-1.34852,0.00723,0.00307,0.00600
38.59600,-0.52406,0.00602,0.00307,0.00480
38.60600,-1.71108,0.00473,0.00153,0.00412
38.61600,0.03328,0.00348,0.00153,0.00286
38.62600,-1.82156,0.00230,0.00000,0.00230
38.63600,0.36309,0.00111,0.00000,0.00111
38.64600,-0.36734,0.00009,0.00000,0.00009
38.65600,-1.94352,-0.00091,0.00000,-0.00091
38.66600,-1.93059,-0.00198,-0.00153,-0.00136
38.67600,1.65830,-0.00298,-0.00153,-0.00236
38.68600,1.05153,-0.00380,-0.00153,-0.00318
38.69600,0.23006,-0.00439,-0.00153,-0.00377
38.70600,1.35127,-0.00484,-0.00153,-0.00423
38.71600,1.91704,-0.00505,0.00000,-0.00505
38.72600,0.01854,-0.00507,0.00307,-0.00630
38.73600,-1.51269,-0.00512,0.00460,-0.00696
38.74600,-2.24503,-0.00530,0.00614,-0.00775
38.75600,-2.50144,-0.00564,0.00614,-0.00809
38.77600,-1.80760,-0.00659,0.00767,-0.00966
38.78600,-1.00808,-0.00714,0.00767,-0.01021
38.79600,-0.96326,-0.00766,0.00920,-0.01134
38.80600,-3.11057,-0.00825,0.00920,-0.01193
38.81600,-1.95960,-0.00898,0.00920,-0.01266
38.82600,-1.05400,-0.00982,0.00920,-0.01350
38.83600,-1.69196,-0.01069,0.00920,-0.01437
38.84600,-2.03675,-0.01157,0.00767,-0.01464
38.85600,1.11341,-0.01241,0.00767,-0.01548
38.86600,0.38085,-0.01307,0.00767,-0.01614
38.87600,-0.52972,-0.01360,0.00767,-0.01666
38.88600,0.08966,-0.01405,0.00767,-0.01712
38.89600,1.58484,-0.01435,0.00920,-0.01803
38.90600,-0.79363,-0.01448,0.01074,-0.01878
38.91600,-1.50631,-0.01460,0.01074,-0.01889
38.92600,-1.60562,-0.01478,0.01227,-0.01969
38.93600,-1.14546,-0.01505,0.01381,-0.02057
38.94600,-0.82648,-0.01532,0.01381,-0.02085
38.95600,-0.83977,-0.01562,0.01534,-0.02175
38.96600,-2.68948,-0.01596,0.01534,-0.02210
38.97600,-1.25392,-0.01639,0.01534,-0.02253
38.98600,0.84278,-0.01685,0.01534,-0.02298
38.99600,0.08902,-0.01714,0.01687,-0.02389
39.00600,-2.12502,-0.01739,0.01841,-0.02476
39.01600,-2.41369,-0.01767,0.01841,-0.02503
39.02600,-2.08595,-0.01812,0.01841,-0.02548
39.03600,-0.23671,-0.01864,0.01994,-0.02662
39.04600,-2.19175,-0.01914,0.01994,-0.02712
39.05600,-4.52070,-0.01985,0.01994,-0.02782
39.06600,-4.05677,-0.02080,0.01841,-0.02817
39.07600,-1.25615,-0.02194,0.01687,-0.02869
39.08600,1.19774,-0.02301,0.01534,-0.02914
39.09600,1.57159,-0.02389,0.01534,-0.03003
39.10600,0.76062,-0.02446,0.01534,-0.03060
39.11600,-0.52623,-0.02496,0.01534,-0.03110
39.12600,-1.13793,-0.02542,0.01687,-0.03217
39.13600,-4.36499,-0.02601,0.01687,-0.03276
39.14600,-4.04132,-0.02687,0.01534,-0.03301
39.15600,-1.63091,-0.02799,0.01534,-0.03412
39.16600,0.09493,-0.02912,0.01381,-0.03465
39.17600,-0.35335,-0.03001,0.01227,-0.03492
39.18600,0.85121,-0.03083,0.01227,-0.03574
39.19600,-0.51854,-0.03156,0.01227,-0.03646
39.20600,-2.49573,-0.03226,0.01227,-0.03717
39.21600,-3.47016,-0.03315,0.01227,-0.03806
39.22600,-3.95395,-0.03424,0.01074,-0.03853
39.24600,-0.07729,-0.03674,0.00767,-0.03981
39.25600,-0.87421,-0.03779,0.00614,-0.04024
39.26600,-0.24803,-0.03879,0.00614,-0.04124
39.27600,-0.93403,-0.03970,0.00460,-0.04154
39.28600,-0.28453,-0.04054,0.00307,-0.04176
39.29600,0.32298,-0.04133,0.00307,-0.04256
39.30600,0.92700,-0.04186,0.00307,-0.04308
39.31600,0.11448,-0.04222,0.00307,-0.04345
39.32600,0.69291,-0.04245,0.00460,-0.04429
39.33600,-1.66246,-0.04258,0.00614,-0.04504
39.34600,-2.71715,-0.04276,0.00614,-0.04522
39.35600,-2.06051,-0.04313,0.00614,-0.04558
39.36600,0.26343,-0.04351,0.00614,-0.04597
39.37600,1.41190,-0.04376,0.00614,-0.04622
39.38600,0.62377,-0.04381,0.00767,-0.04688
39.39600,-0.65425,-0.04379,0.00920,-0.04747
39.40600,-1.74281,-0.04381,0.01074,-0.04811
39.41600,-2.76703,-0.04399,0.01074,-0.04829
39.42600,-1.72071,-0.04433,0.01074,-0.04863
39.43600,-0.06542,-0.04474,0.01074,-0.04904
39.44600,0.29269,-0.04504,0.01074,-0.04933
39.45600,0.61461,-0.04520,0.01227,-0.05011
39.46600,-2.40429,-0.04529,0.01227,-0.05020
39.47600,-2.85073,-0.04547,0.01381,-0.05099
39.48600,-3.65777,-0.04588,0.01381,-0.05140
39.49800,-2.30083,-0.04661,0.01381,-0.05213
39.50600,-1.68192,-0.04715,0.01227,-0.05206
39.51600,1.03504,-0.04779,0.01227,-0.05270
39.52600,-0.30782,-0.04822,0.01074,-0.05252
39.53600,1.04775,-0.04845,0.01227,-0.05336
39.54600,-0.88914,-0.04856,0.01227,-0.05347
39.55600,0.51619,-0.04863,0.01227,-0.05354
39.56600,1.21052,-0.04854,0.01381,-0.05406
39.57600,0.36196,-0.04836,0.01534,-0.05449
39.58600,-0.84239,-0.04818,0.01687,-0.05492
39.59600,-2.31816,-0.04815,0.01841,-0.05552
39.60600,-4.41051,-0.04843,0.01841,-0.05579
39.61600,-3.53847,-0.04906,0.01841,-0.05643
39.62600,-2.28129,-0.04986,0.01687,-0.05661
39.63600,-1.17874,-0.05068,0.01534,-0.05681
39.64600,-0.07549,-0.05145,0.01381,-0.05697
39.65600,0.02437,-0.05211,0.01381,-0.05763
39.66600,-0.35241,-0.05261,0.01381,-0.05813
39.67600,-2.28083,-0.05313,0.01381,-0.05865
39.68600,-3.41873,-0.05368,0.01227,-0.05859
39.69600,-0.52848,-0.05440,0.01227,-0.05931
39.70600,0.01620,-0.05506,0.01074,-0.05936
39.71600,1.24750,-0.05554,0.01074,-0.05984
39.72600,-0.30291,-0.05584,0.01074,-0.06013
39.73600,-0.94261,-0.05609,0.01074,-0.06038
39.74600,-0.45104,-0.05636,0.01074,-0.06066
39.75600,0.01845,-0.05656,0.01074,-0.06086
39.76600,0.43157,-0.05666,0.01227,-0.06156
39.77600,-2.81260,-0.05672,0.01227,-0.06163
39.78600,-2.04706,-0.05693,0.01227,-0.06184
39.79600,-0.22756,-0.05720,0.01227,-0.06211
39.80600,0.24542,-0.05743,0.01227,-0.06234
39.81600,-0.48979,-0.05756,0.01381,-0.06309
39.82600,-4.12746,-0.05784,0.01381,-0.06336
39.83600,-3.94405,-0.05838,0.01381,-0.06391
39.84600,-2.38391,-0.05918,0.01227,-0.06409
39.85600,-0.61235,-0.06000,0.01074,-0.06429
39.86600,-0.11518,-0.06073,0.00920,-0.06441
39.87600,0.83652,-0.06129,0.00920,-0.06498
39.88600,-1.18089,-0.06173,0.00920,-0.06541
39.89600,-2.30682,-0.06218,0.00767,-0.06525
39.90600,1.08803,-0.06259,0.00767,-0.06566
39.91600,0.71485,-0.06286,0.00767,-0.06593
39.92600,-0.45781,-0.06304,0.00767,-0.06611
39.93600,-0.53940,-0.06323,0.00767,-0.06629
39.94600,-0.14427,-0.06336,0.00767,-0.06643
39.95600,0.50349,-0.06339,0.00767,-0.06645
39.96600,-0.21301,-0.06329,0.00920,-0.06698
39.97600,-2.03408,-0.06325,0.00920,-0.06693
39.98600,-1.75034,-0.06327,0.01074,-0.06757
39.99600,-3.32989,-0.06350,0.01074,-0.06779
40.00600,-2.67451,-0.06389,0.01074,-0.06818
40.01600,-1.10781,-0.06443,0.00920,-0.06811
40.02600,0.57551,-0.06493,0.00767,-0.06800
40.03600,2.29682,-0.06523,0.00767,-0.06829
40.05600,0.87605,-0.06507,0.00920,-0.06875
40.06600,-0.30737,-0.06479,0.00920,-0.06848
40.07600,-2.30201,-0.06464,0.01074,-0.06893
40.08600,-3.42066,-0.06482,0.01074,-0.06911
40.09600,-2.67099,-0.06523,0.01074,-0.06952
40.10600,-1.99295,-0.06582,0.00920,-0.06950
40.11600,-1.15866,-0.06641,0.00767,-0.06948
40.12600,-0.14255,-0.06702,0.00614,-0.06948
40.13600,0.39691,-0.06757,0.00614,-0.07002
40.15600,-0.11027,-0.06843,0.00307,-0.06966
40.16600,0.44899,-0.06880,0.00307,-0.07002
40.17600,0.66625,-0.06893,0.00307,-0.07016
40.18600,-0.76577,-0.06900,0.00307,-0.07023
40.19600,-1.23224,-0.06911,0.00307,-0.07034
40.20600,-1.31570,-0.06925,0.00307,-0.07048
40.21600,-1.56598,-0.06946,0.00153,-0.07007
40.22600,1.17257,-0.06977,0.00153,-0.07039
40.23600,1.17124,-0.06991,0.00153,-0.07052
40.24600,-0.89952,-0.06993,0.00000,-0.06993
40.25600,0.93811,-0.06998,0.00000,-0.06998
40.26600,3.34464,-0.06982,0.00000,-0.06982
40.27600,1.43153,-0.06939,0.00153,-0.07000
40.28600,-1.20234,-0.06896,0.00307,-0.07018
40.29600,-3.04256,-0.06868,0.00307,-0.06991
40.30600,-1.55905,-0.06871,0.00307,-0.06993
40.31600,-1.05217,-0.06882,0.00153,-0.06943
40.32600,0.38272,-0.06900,0.00153,-0.06961
40.33600,0.93283,-0.06907,0.00000,-0.06907
40.34600,1.47017,-0.06905,0.00000,-0.06905
40.35600,2.55347,-0.06880,0.00000,-0.06880
40.36600,1.97813,-0.06830,0.00153,-0.06891
40.37600,-0.67987,-0.06773,0.00153,-0.06834
40.38600,-0.25786,-0.06720,0.00307,-0.06843
40.39600,-1.92422,-0.06682,0.00307,-0.06805
40.40600,-1.21204,-0.06664,0.00307,-0.06786
40.41600,-0.65445,-0.06655,0.00307,-0.06777
40.42600,-1.49963,-0.06655,0.00153,-0.06716
40.43600,0.48205,-0.06661,0.00153,-0.06723
40.44600,0.13552,-0.06659,0.00000,-0.06659
40.45600,2.07692,-0.06645,0.00000,-0.06645
40.46600,1.37359,-0.06618,0.00000,-0.06618
40.47800,-0.19543,-0.06577,0.00000,-0.06577
40.48600,-0.44186,-0.06552,0.00000,-0.06552
40.49600,-0.40002,-0.06527,0.00000,-0.06527
40.50600,-0.84424,-0.06509,-0.00153,-0.06448
40.51600,1.77379,-0.06493,-0.00153,-0.06432
40.52600,2.04900,-0.06461,-0.00153,-0.06400
40.53600,0.21385,-0.06425,-0.00153,-0.06364
40.54600,-0.69096,-0.06386,-0.00153,-0.06325
40.55600,-0.85083,-0.06361,-0.00307,-0.06239
40.56600,2.65169,-0.06334,-0.00307,-0.06211
40.57600,2.01989,-0.06293,-0.00307,-0.06170
40.58600,0.25576,-0.06243,-0.00307,-0.06120
40.59600,-0.18169,-0.06188,-0.00307,-0.06066
40.60600,0.18125,-0.06143,-0.00307,-0.06020
40.61600,0.07194,-0.06102,-0.00460,-0.05918
40.62600,3.48408,-0.06054,-0.00460,-0.05870
40.63600,3.22685,-0.05988,-0.00460,-0.05804
40.64600,2.13893,-0.05900,-0.00460,-0.05716
40.65600,2.97378,-0.05793,-0.00307,-0.05670
40.66600,0.96876,-0.05677,-0.00153,-0.05616
40.67600,-0.55265,-0.05563,0.00000,-0.05563
40.68600,-1.27274,-0.05468,0.00000,-0.05468
40.69600,-1.08882,-0.05404,0.00000,-0.05404
40.70600,-0.36165,-0.05356,0.00000,-0.05356
40.71600,0.19722,-0.05327,-0.00153,-0.05265
40.72600,0.88600,-0.05300,-0.00307,-0.05177
40.74600,2.02538,-0.05236,-0.00460,-0.05052
40.75600,1.54346,-0.05195,-0.00614,-0.04950
40.76600,1.44704,-0.05145,-0.00767,-0.04838
40.77600,1.36755,-0.05097,-0.00767,-0.04790
40.78600,1.16496,-0.05045,-0.00920,-0.04677
40.79600,2.62686,-0.04988,-0.00920,-0.04620
40.81600,2.95501,-0.04847,-0.01074,-0.04418
40.82600,1.61267,-0.04763,-0.01074,-0.04333
40.83600,0.03956,-0.04679,-0.01074,-0.04249
40.84600,0.02813,-0.04608,-0.01227,-0.04118
40.85600,2.85398,-0.04538,-0.01381,-0.03986
40.86600,4.69702,-0.04452,-0.01381,-0.03899
40.87600,4.13023,-0.04333,-0.01381,-0.03781
40.88600,3.40112,-0.04192,-0.01381,-0.03640
40.89600,4.58770,-0.04035,-0.01227,-0.03545
40.90600,2.81054,-0.03858,-0.01074,-0.03429
40.91600,2.69618,-0.03669,-0.01074,-0.03240
40.92600,3.30874,-0.03472,-0.00767,-0.03165
40.93600,2.49559,-0.03267,-0.00614,-0.03022
40.94600,1.87625,-0.03053,-0.00460,-0.02869
40.95600,1.71356,-0.02837,-0.00307,-0.02715
40.96600,1.84271,-0.02626,0.00000,-0.02626
40.97600,1.18373,-0.02414,0.00153,-0.02476
40.98600,-0.02169,-0.02208,0.00460,-0.02392
40.99600,-3.91636,-0.02035,0.00767,-0.02342
41.00600,-6.87359,-0.01932,0.00920,-0.02301
41.01600,-7.00000,-0.01921,0.00767,-0.02228
41.02600,-7.00000,-0.01980,0.00460,-0.02164
41.03600,-7.00000,-0.02098,0.00000,-0.02098
41.04600,-6.28128,-0.02273,-0.00460,-0.02089
41.05600,-2.79623,-0.02476,-0.01227,-0.01985
41.06600,1.68745,-0.02671,-0.01841,-0.01935
41.07600,4.28739,-0.02824,-0.02454,-0.01842
41.08600,5.95170,-0.02917,-0.02915,-0.01751
41.09600,5.60139,-0.02928,-0.03068,-0.01701
41.10400,5.01687,-0.02899,-0.03221,-0.01610
41.10400,5.01687,-0.02899,-0.03221,-0.01610
41.10400,5.01687,-0.02899,-0.03221,-0.01610
41.10400,5.01687,-0.02899,-0.03221,-0.01610
